Vertex	Core
Vertex	Core
124849	8
413781	1
413782	3
124847	1
124848	1
413780	1
413789	8
413787	4
413788	4
124834	8
124835	13
124832	1
124833	5
281599	3
124831	7
281597	1
281598	9
413796	2
281595	7
281596	3
413797	3
281593	5
413794	2
413795	2
124838	8
413792	3
281591	4
124839	3
413793	4
413790	10
124836	1
124837	28
413791	4
281590	1
87151	3
178176	1
178177	2
87152	3
178175	3
87150	3
178172	3
178173	8
178170	12
178171	3
203698	3
203699	3
87159	5
87157	17
87158	5
178169	21
87156	5
87153	12
178167	3
178168	1
178165	5
87140	2
87141	6
178166	2
178163	2
178164	2
178161	4
178162	26
178160	13
87144	3
87145	3
87142	12
178156	14
87143	3
178157	3
87173	14
87174	9
178199	4
87171	4
178196	2
87172	6
178197	1
178194	9
87170	2
178195	2
178192	7
178191	2
87179	3
87177	5
87178	4
87175	4
87176	2
87162	8
178188	11
87160	3
178185	3
87161	3
178186	6
178184	1
87169	14
87166	2
87167	7
87164	1
178178	3
87165	3
178179	10
87195	5
178132	1
87196	6
178133	1
87193	5
178130	3
87194	5
178131	3
87191	14
87192	4
178129	3
178127	1
178128	2
87199	9
178125	4
178126	1
87197	9
178123	2
87198	12
178124	6
87184	1
178121	2
178122	2
87185	3
87183	9
178120	73
87180	6
87181	3
178118	2
178119	4
178117	2
178114	26
87188	4
178115	2
87189	2
178112	2
87186	5
178113	2
87187	3
178152	3
178153	3
178149	9
178147	21
178148	2
178145	2
178146	2
178143	2
178144	2
178141	2
178142	2
178138	2
178139	4
178136	5
178137	5
178134	10
178135	1
87119	13
87117	9
87118	28
87115	2
87116	1
87114	23
87111	24
87112	6
87110	2
360508	2
360509	2
335498	4
335499	4
335496	3
335497	4
87108	2
335494	2
87109	5
335495	10
87106	13
87107	98
335493	4
87104	10
335490	6
360506	4
87105	1
360507	4
360504	12
87102	4
360505	10
87100	9
360502	5
87101	2
360500	9
360501	8
360519	2
335487	5
335488	5
360510	4
335485	5
335486	5
335481	4
335482	1
87137	4
360517	3
87138	9
360518	2
335480	1
87135	11
360516	2
360513	1
87133	8
87134	9
360511	4
335469	7
335467	12
335468	5
360520	10
335476	5
335477	5
360521	2
335474	2
335475	12
335472	7
335473	1
335470	4
335471	7
87126	3
360528	11
360529	9
360526	22
87124	1
87125	42
360527	1
87122	3
360524	6
87123	15
360525	3
87120	32
360522	1
87121	3
360523	6
335579	7
335577	3
335578	1
360410	4
335586	3
360411	1
335587	1
335584	1
335585	3
335582	4
335583	2
335580	2
335581	1
360418	3
360419	3
360416	5
360417	3
360414	4
360415	4
360412	1
360413	4
335566	3
335567	1
360421	5
335575	4
360422	5
335576	4
335573	3
335574	1
360420	5
335571	3
335572	5
360429	6
360427	3
360428	4
360425	5
360426	2
360423	5
360424	1
335559	2
335557	4
335558	3
335555	6
335556	1
335564	3
360432	3
360433	3
335565	3
360430	5
335562	5
360431	5
335563	1
335560	105
335561	105
360438	6
360439	2
360436	2
360437	2
360434	3
360435	3
335548	3
335546	3
335547	3
335544	1
335545	2
335553	6
360443	2
335554	10
360441	3
335551	6
335552	6
360440	2
360449	2
360447	4
360448	4
360445	4
360446	4
335539	1
335537	9
335538	9
335535	15
335536	15
335533	15
335534	9
335542	3
360455	4
335543	3
335540	6
335541	1
360458	3
360459	3
360456	1
360457	2
203706	4
335528	2
203704	3
335529	4
203705	7
203702	10
335526	4
203703	1
335524	4
203701	3
335525	9
335522	4
335523	8
335531	13
335532	7
360469	1
360467	2
360468	2
203717	4
335519	1
335517	2
203715	3
360480	1
203716	1
335515	6
203714	9
335513	3
203712	1
335514	1
335511	6
335512	2
360476	3
335520	10
360477	1
335521	4
360474	4
360475	1
360472	7
360473	4
360471	4
360478	4
360479	5
335508	13
203728	17
335509	1
203729	7
360490	9
203726	3
360491	7
335507	1
335504	3
335502	3
335503	10
203720	3
335500	3
203721	1
335501	3
203730	13
360488	1
360485	3
360486	3
360483	9
360484	1
360481	4
360482	2
360489	3
203739	39
203737	3
203738	51
203735	12
203734	2
203731	2
203732	1
360498	2
360499	10
203741	3
360496	3
360494	4
360495	3
360492	4
360493	3
203748	3
203746	3
203747	10
203745	3
203742	4
203751	8
178111	5
203759	1
203757	3
203756	2
203754	1
203762	2
203763	5
203760	1
203761	22
178109	2
178107	16
178104	6
178101	3
178102	6
203768	1
203769	2
203774	5
203778	3
203775	1
203785	13
203786	8
203787	9
203796	3
203794	3
203791	5
203790	37
203799	15
203797	3
203798	2
87272	29
87273	10
178056	6
87270	11
178051	8
178050	4
87278	15
87279	10
87276	10
178048	5
87277	15
178049	3
178046	10
87274	8
87275	10
87261	5
178044	2
87262	27
178045	3
178042	9
87260	1
178043	10
178040	14
178041	2
87269	6
87267	2
178039	1
87268	10
87266	12
178038	4
87263	5
178036	1
87294	5
178077	2
178078	15
87295	4
87292	43
178075	3
87293	3
178076	1
178073	3
178074	15
87298	7
87296	7
87297	4
178066	19
87283	1
87284	2
87281	54
178064	9
178065	4
87282	4
178062	1
87280	6
178063	7
178060	3
178061	9
87289	59
178059	8
87288	47
178057	3
178058	2
178011	2
178012	1
178010	3
178008	1
178009	1
178006	2
178007	7
178004	8
178005	2
178003	4
178000	2
178001	2
178033	2
178034	1
178031	2
178032	9
178030	5
178028	1
178029	2
178026	2
178027	2
178024	22
178022	5
178023	3
178021	4
178019	4
178017	1
178018	14
178015	5
178016	11
178014	3
87218	1
87219	3
87216	17
87214	2
87215	29
87213	1
360609	2
360607	6
360608	1
87207	3
87206	2
87203	9
360605	5
87204	21
360606	5
87201	9
360603	2
87202	9
360604	5
360601	7
87200	9
360602	1
360600	7
178099	4
178097	23
178093	5
360618	5
178094	2
360619	5
178092	13
87238	25
87239	2
87236	2
360616	1
87237	2
360617	20
87234	5
87235	2
87232	1
87233	2
360610	3
178088	3
178089	12
178086	4
178084	1
178085	2
178082	2
178083	1
178080	2
178081	4
360620	3
87229	8
87227	7
87228	1
87225	22
87226	38
87223	16
87221	15
360623	4
87222	59
360621	5
178079	1
87220	7
360622	4
335599	3
360630	1
360631	3
87258	14
360638	1
87259	1
360639	3
87256	5
360636	3
87254	5
360634	4
87255	5
360635	3
87252	1
360632	1
360633	5
87240	2
335588	2
335589	2
360641	2
335598	3
360642	4
335595	5
360640	17
335593	5
335594	3
335591	8
87249	1
335592	6
360649	5
87247	5
335590	5
87245	24
360647	3
87246	19
360648	6
87243	4
87244	3
87241	1
360643	4
321055	6
321056	3
321053	2
321054	2
321051	4
321052	8
321050	7
335698	2
335699	7
360531	2
360532	2
360530	6
360537	4
360538	4
321048	4
360535	2
321049	5
360536	6
360533	12
321046	4
360534	12
321047	3
321066	7
321067	12
321064	5
321065	7
321063	5
321060	8
321061	7
335689	12
335687	8
335688	3
335696	3
335697	3
335694	11
360540	3
335695	6
335692	2
335693	6
335690	7
335691	2
360548	12
360549	12
360546	12
321059	7
360547	12
360544	12
360545	12
321033	6
321034	7
321031	5
321032	2
321030	5
335678	7
335679	5
335676	3
335677	7
360553	7
335686	3
360554	7
360551	4
335683	2
335684	4
360552	1
335681	3
360550	4
335682	1
360559	2
321028	5
321029	5
321026	4
360557	7
360558	7
321027	5
321024	4
360555	7
321025	4
360556	7
321044	1
321045	2
203807	2
203808	3
203806	3
203803	1
203804	2
335669	1
203801	4
335667	3
335668	2
335665	5
335666	2
360564	4
360565	6
335672	1
360562	2
335673	3
360563	2
335670	3
360560	12
335671	2
360561	2
321039	2
360568	7
321037	5
360569	7
321035	2
360566	5
360567	7
321036	1
321011	3
321012	4
203818	3
203816	1
203814	1
335658	3
335656	6
203810	2
203811	2
335657	4
335654	2
335655	1
360575	5
335663	5
360576	5
335664	5
335661	2
360573	3
335662	3
360574	7
360571	8
360572	7
335660	2
360570	9
321008	29
321009	3
321006	3
321007	9
321004	6
360579	1
321005	6
321002	5
360577	4
321003	3
360578	7
321022	2
321023	3
203827	1
203826	5
335647	1
203821	1
335645	2
335646	1
335643	9
335652	5
360586	1
335653	6
360587	7
360584	6
335650	5
360585	6
335651	5
360582	4
360583	2
360580	3
360581	1
321019	5
321017	14
321018	5
321015	8
321016	5
360588	4
321013	2
360589	3
321014	6
203838	2
203839	2
203837	17
335639	1
203834	3
335636	4
203835	6
335637	4
203832	1
203833	1
335635	8
203830	6
335641	9
360597	2
335642	9
360598	5
360595	1
360596	6
360594	1
360599	7
321000	2
321001	4
203849	3
335629	2
335627	2
203848	12
335628	2
203846	9
335623	2
335624	1
203841	4
335622	2
203842	3
335630	7
203851	1
335631	2
335619	3
335616	1
335614	12
203857	3
335615	13
203854	4
335612	12
335613	12
203855	1
203852	2
335610	5
335611	1
335620	3
203860	6
335609	5
335607	4
335608	10
335605	16
335606	5
335603	5
335604	5
203865	3
335601	3
335602	6
203863	6
203864	2
335600	3
203872	3
203871	3
203878	1
203879	1
203876	4
203877	8
203874	2
203875	5
203883	5
203884	3
203882	12
203880	2
203889	1
203887	3
203888	2
203886	1
203895	10
203893	2
203890	1
203891	2
203899	3
203896	2
203897	4
87393	4
87394	4
87391	5
87392	5
203456	9
203457	3
203463	4
203464	4
203461	2
203462	7
87399	11
87397	2
87398	3
87396	2
87380	8
87381	10
203469	5
203468	27
203476	5
203477	2
203475	1
203472	4
203471	16
87388	4
87389	3
87386	1
87387	7
178398	22
178399	3
87385	22
203487	1
203488	2
203485	2
203486	2
203483	3
203484	1
203481	1
203482	2
203480	2
203489	13
203498	5
203499	1
203497	1
203494	3
178374	6
178372	5
178373	6
178370	12
178369	2
178368	2
178365	5
178366	1
178364	4
178361	3
178360	1
178359	9
178356	5
178354	7
178355	1
178396	2
178397	2
178394	1
178395	2
178392	1
178393	10
178390	12
178387	21
178386	5
178383	4
178384	2
178381	1
178380	8
178376	3
178377	1
87319	56
87317	14
87318	13
87315	3
87316	2
87313	4
87314	29
87311	2
87312	1
87310	2
335298	3
87309	4
335299	5
335296	8
87304	1
335295	2
87302	15
335292	3
87303	9
335293	3
335290	9
335289	3
335288	3
335285	2
87339	12
87337	7
335283	4
335284	1
87338	6
335281	2
335282	4
87333	63
335280	2
87331	10
87332	2
87330	2
335269	1
335278	2
335279	3
335276	6
335277	1
335274	7
87329	2
335275	2
87326	11
87327	11
335270	1
87324	1
87325	4
335271	2
87322	7
87323	6
87320	8
87321	12
87350	18
374905	3
374906	9
374903	4
374904	8
374902	4
335259	2
335267	1
335268	5
335265	3
335266	3
374909	1
335263	1
87359	8
374907	6
335261	2
374908	1
87357	12
335260	2
87355	4
87356	19
87353	1
87354	2
349899	2
87351	21
87352	1
349898	2
349895	2
349896	5
349893	2
349894	17
349892	8
335249	4
335248	5
335256	5
335254	3
335255	12
335252	2
335253	2
87348	10
335250	4
87349	1
335251	4
87346	1
87347	13
87344	4
87345	6
87340	28
349888	1
87341	22
349889	1
87371	5
349886	2
349887	6
374920	3
349884	4
87370	2
349885	1
349882	5
349883	7
349880	5
349881	2
374927	5
374928	5
374926	1
335238	4
374923	7
374924	3
335239	2
335236	4
335237	2
335245	5
335246	5
335243	1
335244	5
335241	1
374929	5
335240	3
87379	40
87377	3
87378	45
87375	1
349879	3
87376	4
349877	4
349878	1
87360	14
349875	2
87361	3
349876	1
349873	3
349874	2
349871	7
349872	6
349870	7
374916	2
374914	2
374915	2
335227	8
374912	4
335225	4
374910	2
335226	4
374911	2
335234	6
335235	4
335232	1
335233	3
335230	3
335231	3
374919	4
87366	91
87367	3
87364	3
349868	5
87365	3
87362	5
349866	2
87363	24
349867	7
349985	5
349986	4
349983	1
349984	2
349981	1
349982	2
374828	1
374829	9
374826	7
335339	14
374827	3
374824	7
374825	7
335338	3
374822	2
374823	1
335344	4
335345	4
335342	2
335343	3
335340	16
335341	2
349978	1
349976	2
349977	2
374810	1
349975	1
349972	5
349970	5
349971	5
374817	2
374818	5
374815	2
335328	5
374816	4
335329	5
374813	3
335326	5
374814	4
335327	5
335324	1
374811	4
374812	4
335331	10
335330	2
349969	5
349967	4
349968	5
349966	3
349963	3
349964	2
374840	1
349962	5
335319	2
374848	4
335317	1
374849	3
335318	1
335315	15
374846	6
374847	3
335313	3
374844	1
335314	2
335322	21
335323	10
335320	7
335321	5
349958	6
349959	1
349956	1
349954	4
349955	2
374831	7
374832	8
349953	5
374830	6
349951	3
335308	1
374837	5
335307	2
374835	1
335304	5
374836	5
374833	2
335303	4
374834	1
360201	4
335311	1
335312	2
360202	4
360200	4
335310	5
360209	2
349949	2
349947	4
360207	8
360208	4
349948	1
349945	4
360205	2
349946	3
360206	2
360203	3
349944	8
360204	2
374864	3
349941	2
349942	3
374865	2
374862	1
349940	1
374863	1
374860	4
374861	4
374868	4
374869	9
374866	2
335300	5
360213	3
335301	5
360210	3
349939	1
349936	3
360218	2
349934	1
360216	1
360217	1
360214	3
360215	2
349930	2
374853	4
349931	1
374854	4
374851	4
374852	4
374850	4
374859	4
374857	6
374858	2
374855	1
374856	1
360224	2
349929	4
349927	1
349928	4
360229	2
349925	2
349926	3
349923	5
360227	4
360228	2
349921	5
360225	4
374886	9
349920	4
374887	6
374885	5
374880	2
374881	2
374888	6
374889	1
360232	2
360233	3
360230	3
360231	3
349919	2
349916	7
374890	3
349917	2
349915	1
360238	3
349912	2
349910	4
360236	2
349911	3
360237	3
374875	3
374876	5
374873	5
374874	4
374871	5
374872	1
374870	3
374879	4
374877	5
374878	5
360243	3
360241	1
349907	2
360240	2
349905	2
349904	2
360249	2
360247	1
360248	1
349900	3
178330	4
178331	2
360260	1
360256	1
360254	5
360255	1
360252	2
360253	2
360250	2
360251	1
178327	12
178328	7
178325	1
178326	3
178323	4
178324	3
360258	5
360259	2
178322	1
374895	4
374896	2
374893	3
374894	3
374891	4
203508	3
374892	6
203506	2
360270	3
360271	1
203507	1
203504	1
203505	3
203503	2
203500	3
203501	23
360267	4
203510	12
360268	3
360266	4
178318	7
360261	8
178319	36
360262	10
178316	8
178317	1
178315	4
178312	1
178313	20
178310	4
360269	4
178352	15
178353	11
178350	4
178351	2
203519	2
203517	16
360281	2
203518	11
360282	2
203515	10
203516	3
360280	4
203513	2
360278	2
203520	5
360279	4
203521	2
360276	4
360277	4
360274	2
360273	1
178347	28
178345	1
178346	2
178343	1
178344	21
178341	3
178342	26
178340	1
360292	1
203529	11
360290	3
203526	2
360291	2
203527	2
203522	3
203523	23
360287	2
203530	3
360288	15
360285	2
360286	2
360283	3
360284	6
178338	3
178339	3
178336	1
178337	2
178334	1
178335	13
178332	3
178333	118
203539	5
203537	16
203535	4
203536	2
203534	16
360298	1
360299	2
360296	3
360297	2
360295	1
203548	3
203549	1
203546	1
203547	8
203544	1
203545	3
203551	3
203552	2
203550	6
203559	1
203557	2
203558	2
203556	2
203564	2
203565	4
203562	9
203563	1
203560	5
178309	4
203561	20
178307	6
178308	4
178305	16
178306	6
178303	15
178304	2
178302	1
178300	2
203568	1
203569	10
203566	4
203575	2
203576	4
203573	1
203574	4
203572	2
203570	5
178297	2
178298	3
178295	1
178293	26
178294	1
178291	5
178292	7
203579	1
203577	10
203578	8
203586	22
203587	2
203585	5
203582	2
203580	3
203581	6
178288	1
178286	4
178285	1
178282	4
178283	5
178280	5
178281	5
203589	3
203597	8
203596	1
203593	8
203594	3
203591	5
203592	2
203590	4
178279	1
178277	16
178278	2
178299	2
178253	4
178254	27
178251	2
178252	2
178250	2
178248	9
178249	18
178246	1
178247	10
178245	1
178243	1
178240	1
178241	2
178238	4
178235	12
178236	5
178233	4
178234	2
178275	3
178276	12
178273	4
178274	6
178271	3
178272	8
178270	3
178268	1
178269	1
178266	3
178267	12
178264	7
178265	8
178262	3
178263	15
178260	21
178261	8
178259	4
178257	4
178258	2
178255	14
178256	19
87436	21
87434	21
87435	26
87433	5
87430	1
87431	1
87429	5
87427	1
87428	2
87426	5
87423	3
87424	3
87421	2
87422	11
87420	20
87458	33
87459	3
87456	9
87457	17
87454	1
87455	1
87453	2
87450	22
87451	1
335399	3
335397	7
335398	7
87449	6
335395	7
335396	11
87447	3
335393	4
87448	4
335394	7
87445	4
335391	2
87446	5
335392	3
87443	1
87444	6
87441	24
87442	11
87440	15
87471	2
335379	1
335388	3
335386	12
335387	6
335385	3
335382	2
335383	4
335380	8
87479	3
335381	2
87476	1
87477	1
87475	2
87472	10
87473	3
87460	10
335368	4
335369	4
335377	4
335378	5
335375	3
335376	5
335373	3
335374	3
87469	3
335371	4
335372	4
87467	4
87468	7
335370	4
87465	2
87466	4
87463	2
87464	17
87461	81
87462	10
87492	3
87493	3
87490	27
87491	4
335359	7
335357	3
335358	9
335367	5
335364	3
335365	3
335360	2
335361	2
87498	6
87496	2
87497	2
87494	5
349998	3
87495	5
349999	2
349996	6
349997	2
349994	8
87480	1
349995	8
349992	6
360409	3
335348	26
335349	3
335346	10
335347	2
335355	7
360400	1
335356	3
335353	6
335354	2
335351	2
335352	2
335350	4
87489	1
360407	4
360408	3
87487	1
360405	1
87488	5
360406	2
87485	6
349989	2
87486	1
360401	3
349987	4
87484	4
349988	7
374941	1
374940	3
374949	6
374947	3
374948	3
335458	6
374945	3
374946	4
335456	6
374943	3
335457	3
374944	1
335465	16
335466	9
335463	5
335464	8
335461	1
335462	3
335460	4
374930	2
374931	2
374938	5
374939	2
374936	4
335449	4
374937	8
374934	3
335447	6
335448	4
374935	4
374932	1
335445	7
374933	1
335446	4
335454	1
335455	6
335452	3
335453	1
335450	3
335451	4
360308	2
360306	1
360307	2
360304	1
360303	2
374963	8
374964	2
374962	6
374960	2
335438	9
374969	2
335439	5
335436	7
335437	2
335434	2
374965	2
335435	4
335443	5
360311	5
335444	7
360312	3
335441	1
335442	4
335440	4
360319	3
360318	2
360313	3
360314	1
374952	9
374950	9
374951	9
335429	4
335427	6
374959	3
335428	4
335425	5
374956	5
335426	8
374957	4
335423	4
335424	4
374955	2
335433	2
360323	1
335430	9
360320	2
335431	4
360321	2
360328	4
360329	4
360326	4
360327	5
360325	3
374985	5
374986	4
374983	3
374984	5
374982	3
335418	3
335419	2
335416	7
335417	3
374989	6
335414	3
335415	3
335412	8
374987	5
335413	11
374988	2
360333	2
335421	4
335422	5
360334	10
360331	3
335420	2
360332	4
360330	3
360339	10
360337	10
360338	10
360335	10
360336	10
374974	7
374975	7
374973	7
374970	6
374971	2
335409	17
335407	4
335408	1
335405	3
335406	4
374978	11
335403	8
374979	11
335404	3
335401	4
374976	7
374977	2
335402	3
335410	9
335411	5
360342	1
360340	4
360341	4
360348	47
360349	47
360346	55
360347	47
360355	47
360356	47
335400	1
360353	47
87418	11
360354	47
360351	47
87416	3
360352	47
87417	3
87414	30
360350	47
87412	15
87413	15
87410	1
87411	15
360359	2
360357	47
360358	47
374996	2
374997	1
374994	1
374995	2
203609	7
374992	2
374993	1
203607	1
374990	5
374991	9
203608	11
203605	3
203606	2
360370	1
203603	2
203604	3
203601	2
203602	3
374998	2
203600	4
374999	2
87409	52
360367	2
87407	3
360364	3
360365	2
360362	7
87405	1
360363	1
87406	1
87403	17
360360	5
87404	4
360361	5
87401	6
87402	69
87400	52
360368	2
360369	2
178210	3
203618	2
203616	4
360380	7
203617	1
360381	6
203614	1
203612	5
203610	7
360377	23
360378	10
360375	23
360376	23
360373	23
360374	23
360371	3
360372	23
178209	3
178206	2
178204	15
178205	18
178202	1
178203	2
360379	7
178200	2
178201	2
203628	2
203625	7
203626	22
360390	2
203623	1
203624	2
203621	2
203622	4
360388	4
203630	3
203631	3
360389	1
360386	1
360387	5
360384	2
360385	5
360382	3
360383	3
178231	8
178232	9
178230	3
203638	2
203636	3
203637	4
203634	1
203635	1
203632	2
203633	1
203641	11
360399	3
203642	1
360397	2
203640	1
360398	3
360396	2
360393	4
178228	5
178226	5
178227	2
178224	7
178225	7
178222	10
178223	7
178220	1
178221	5
203649	15
203647	3
203645	6
203643	4
203644	2
203653	20
203651	4
178219	12
178215	2
178216	15
178213	4
178214	2
178211	2
178212	2
203659	4
203656	1
203657	22
203654	11
203655	1
203663	2
203664	2
203661	7
203662	1
203669	3
203667	5
203674	8
203675	4
203673	1
203670	2
203684	1
203681	2
203682	1
203680	2
203687	2
203697	3
203694	1
203692	3
203690	2
203691	2
217864	17
242820	1
217865	14
242821	3
217862	7
217863	15
242829	16
242826	3
203218	4
203219	2
242827	2
203216	2
242824	6
242825	2
203214	4
242822	4
203215	4
203221	5
203222	2
360098	6
203220	3
360099	6
360097	6
217857	3
217858	3
217855	4
217856	9
217875	1
217876	3
242832	2
217873	2
242830	3
217871	1
217870	2
203229	3
242835	2
203227	1
242833	3
242834	1
203234	20
203232	3
203233	2
203230	2
203231	2
217868	11
217866	8
217867	3
217886	3
217887	5
217884	2
217885	3
217880	3
242806	4
242807	33
242804	1
203238	4
242802	6
242803	12
203239	2
203237	3
242801	3
203245	7
203246	8
203243	3
203244	7
203241	7
203242	4
242808	2
203240	5
242809	2
217879	3
217877	3
217878	2
242810	5
217895	8
217896	2
217893	10
217894	4
217891	4
217892	5
242817	5
217890	4
242818	5
242813	2
203249	2
242814	2
203247	1
242811	11
242812	3
203248	16
203257	4
203255	1
203253	4
203250	23
242819	5
217888	4
217889	4
242864	9
242865	3
242862	4
242860	3
242868	2
242866	4
203258	6
242867	4
203267	4
203263	4
203264	5
203261	2
203262	3
242875	9
242876	1
242873	5
242874	3
242871	2
242879	1
242877	8
242878	7
203278	3
203279	6
203276	5
203277	1
203274	6
335098	3
203275	1
335099	2
335096	8
335097	3
203270	2
335095	3
335090	2
335091	4
242842	7
242843	7
242840	7
242841	7
242848	1
242849	5
242847	5
242844	7
203289	8
335089	2
203287	2
203288	6
203285	3
335087	2
335088	1
203286	1
335085	5
203284	5
335086	4
203281	2
335083	5
335084	5
